,start_time,end_time,wav_file,emotion,val,act,dom
2363,141.75,144.61,Ses04M_script01_1_F017,neu,2.5,2.5,2.5
2364,146.7,149.74,Ses04M_script01_1_F018,ang,2.0,3.0,3.0
2365,151.3089,154.94,Ses04M_script01_1_F019,neu,3.0,2.5,2.5
2366,157.1,159.331,Ses04M_script01_1_F020,fru,2.5,3.0,3.0
2367,167.48,171.6,Ses04M_script01_1_F021,ang,2.0,3.5,3.5
2368,172.12,176.8251,Ses04M_script01_1_F022,ang,2.0,4.0,3.5
2369,176.9217,183.3008,Ses04M_script01_1_F023,fru,2.0,3.5,3.0
2370,183.37,185.8621,Ses04M_script01_1_F024,fru,2.5,2.0,2.5
2371,195.24,198.6,Ses04M_script01_1_F025,xxx,3.0,2.5,2.5
2372,198.9,201.568,Ses04M_script01_1_F026,xxx,2.5,3.0,2.0
2373,203.09,208.092,Ses04M_script01_1_F027,neu,2.5,3.0,2.5
2374,218.91,222.07,Ses04M_script01_1_F028,neu,2.5,3.0,2.5
2375,223.15,225.74,Ses04M_script01_1_F029,ang,2.0,3.5,3.5
2376,226.52,240.38,Ses04M_script01_1_F030,xxx,2.5,3.5,3.5
2377,243.36,244.98,Ses04M_script01_1_F031,fru,2.5,1.0,2.0
2378,249.47,252.15,Ses04M_script01_1_F032,neu,3.0,2.0,2.5
2379,252.94,255.1616,Ses04M_script01_1_F033,neu,2.5,3.0,2.5
2380,272.66,274.7,Ses04M_script01_1_F034,ang,2.0,2.5,3.0
2381,281.73,283.819,Ses04M_script01_1_F035,ang,2.0,4.5,3.5
2382,286.6,289.59,Ses04M_script01_1_F036,ang,2.0,4.5,3.5
2383,291.24,293.33,Ses04M_script01_1_F037,ang,2.0,4.5,3.5
2384,309.5768,314.9893,Ses04M_script01_1_F038,xxx,2.0,3.0,2.5
2385,316.6807,319.8702,Ses04M_script01_1_F039,ang,2.5,3.0,3.0
2386,321.78,331.07,Ses04M_script01_1_F040,ang,2.0,3.5,3.5
2387,333.17,335.75,Ses04M_script01_1_F041,ang,2.0,3.5,3.5
2388,337.13,339.71,Ses04M_script01_1_F042,xxx,1.5,2.5,2.5
2389,342.3902,344.8065,Ses04M_script01_1_F043,xxx,2.5,2.0,3.0
2390,12.62,14.95,Ses04M_script01_1_M000,neu,2.5,2.0,3.0
2391,17.45,19.4152,Ses04M_script01_1_M001,neu,2.5,2.0,2.5
2392,20.44,28.75,Ses04M_script01_1_M002,xxx,2.5,2.0,2.5
2393,30.9949,39.6025,Ses04M_script01_1_M003,xxx,2.5,2.0,2.0
2394,40.82,45.45,Ses04M_script01_1_M004,xxx,2.5,2.5,2.0
2395,47.9,51.61,Ses04M_script01_1_M005,xxx,2.0,2.0,2.5
2396,58.5545,61.1021,Ses04M_script01_1_M006,xxx,2.5,2.0,2.5
2397,64.7,72.0641,Ses04M_script01_1_M007,fru,2.0,3.0,3.5
2398,72.56,78.04,Ses04M_script01_1_M008,xxx,2.5,3.0,3.5
2399,79.4,85.52,Ses04M_script01_1_M009,xxx,2.0,4.0,3.5
2400,86.69,92.1,Ses04M_script01_1_M010,fru,2.0,3.5,3.0
2401,92.84,98.15,Ses04M_script01_1_M011,xxx,2.5,2.0,3.0
2402,98.47,105.14,Ses04M_script01_1_M012,xxx,2.0,2.0,2.5
2403,105.19,106.9187,Ses04M_script01_1_M013,ang,2.5,3.0,3.5
2404,108.73,113.03,Ses04M_script01_1_M014,ang,2.5,3.5,3.5
2405,119.87,122.34,Ses04M_script01_1_M015,xxx,2.0,3.0,3.5
2406,127.66,133.51,Ses04M_script01_1_M016,fru,2.5,3.0,3.0
2407,134.16,136.28,Ses04M_script01_1_M017,fru,2.5,2.5,3.5
2408,139.68,142.18,Ses04M_script01_1_M018,neu,2.5,2.5,2.5
2409,144.08,147.03,Ses04M_script01_1_M019,fru,1.5,3.0,3.5
2410,149.27,151.68,Ses04M_script01_1_M020,xxx,2.0,3.0,3.0
2411,153.76,157.4947,Ses04M_script01_1_M021,ang,2.0,3.5,3.5
2412,158.98,168.5,Ses04M_script01_1_M022,ang,1.5,3.5,3.5
2413,170.25,172.6,Ses04M_script01_1_M023,fru,2.0,3.0,4.0
2414,185.4754,195.67,Ses04M_script01_1_M024,fru,2.0,2.0,3.0
2415,197.34,199.2484,Ses04M_script01_1_M025,fru,1.5,3.5,3.5
2416,201.1331,203.9,Ses04M_script01_1_M026,neu,2.0,2.5,3.0
2417,207.3672,219.45,Ses04M_script01_1_M027,xxx,2.0,3.5,3.5
2418,221.31,224.0,Ses04M_script01_1_M028,xxx,1.5,3.5,3.5
2419,225.28,227.16,Ses04M_script01_1_M029,fru,1.5,4.5,3.5
2420,241.57,243.87,Ses04M_script01_1_M030,fru,2.5,2.0,2.5
2421,246.65,249.7974,Ses04M_script01_1_M031,neu,2.5,2.5,2.5
2422,251.69,253.48,Ses04M_script01_1_M032,neu,3.0,2.0,2.0
2423,255.1616,260.95,Ses04M_script01_1_M033,fru,2.0,3.5,3.5
2424,261.1541,273.2,Ses04M_script01_1_M034,sad,2.0,2.0,2.5
2425,274.32,282.07,Ses04M_script01_1_M035,xxx,2.0,3.0,2.5
2426,283.3357,287.48,Ses04M_script01_1_M036,fru,2.0,2.5,3.5
2427,288.14,291.95,Ses04M_script01_1_M037,ang,2.0,4.5,3.5
2428,292.27,299.9599,Ses04M_script01_1_M038,ang,2.0,4.0,3.5
2429,300.0566,309.8184,Ses04M_script01_1_M039,xxx,1.5,3.0,3.5
2430,314.48,317.34,Ses04M_script01_1_M040,neu,2.5,2.5,2.5
2431,319.3,322.1899,Ses04M_script01_1_M041,neu,2.5,2.5,3.0
2432,330.05,333.73,Ses04M_script01_1_M042,fru,2.0,2.5,3.0
2433,335.21,337.6059,Ses04M_script01_1_M043,xxx,2.5,3.0,3.5
2434,339.08,342.86,Ses04M_script01_1_M044,fru,2.5,3.0,3.0
2435,10.94,12.19,Ses04F_script02_2_F000,xxx,2.0,2.5,3.0
2436,12.75,14.98,Ses04F_script02_2_F001,xxx,2.0,3.0,3.5
2437,18.39,25.72,Ses04F_script02_2_F002,ang,1.5,4.5,4.0
2438,28.49,41.1495,Ses04F_script02_2_F003,xxx,2.0,4.5,4.0
2439,42.42,45.89,Ses04F_script02_2_F004,xxx,2.0,3.5,4.0
2440,52.0059,60.192,Ses04F_script02_2_F005,ang,1.0,4.5,5.0
2441,61.5,66.0,Ses04F_script02_2_F006,ang,2.0,4.5,4.0
2442,75.01,78.83,Ses04F_script02_2_F007,ang,1.5,4.5,4.5
2443,83.7513,87.95,Ses04F_script02_2_F008,neu,2.5,2.0,2.0
2444,98.28,102.14,Ses04F_script02_2_F009,ang,1.5,4.5,4.5
2445,102.611,106.09,Ses04F_script02_2_F010,ang,1.5,4.5,4.5
2446,107.68,111.0597,Ses04F_script02_2_F011,ang,1.5,4.5,4.5
2447,112.1,118.16,Ses04F_script02_2_F012,xxx,1.5,4.0,4.5
2448,118.2126,127.2854,Ses04F_script02_2_F013,xxx,1.0,5.0,5.0
2449,127.3291,130.19,Ses04F_script02_2_F014,ang,1.0,4.5,5.0
2450,131.46,135.1803,Ses04F_script02_2_F015,fru,2.0,3.0,3.0
2451,136.34,144.9861,Ses04F_script02_2_F016,fru,2.0,4.5,4.5
2452,147.8,150.59,Ses04F_script02_2_F017,xxx,1.0,3.5,4.0
2453,175.68,182.8524,Ses04F_script02_2_F018,xxx,2.0,3.5,4.0
2454,182.94,192.4831,Ses04F_script02_2_F019,sad,4.0,4.0,3.5
2455,192.52,200.3,Ses04F_script02_2_F020,sad,4.0,3.5,4.0
2456,200.34,206.0537,Ses04F_script02_2_F021,sad,4.0,4.0,4.0
2457,206.29,215.99,Ses04F_script02_2_F022,sad,3.0,4.0,4.0
2458,216.78,220.61,Ses04F_script02_2_F023,sad,4.0,4.0,3.0
2459,235.34,240.93,Ses04F_script02_2_F024,sad,2.0,2.5,2.5
2460,247.5533,249.1731,Ses04F_script02_2_F025,neu,2.0,2.0,2.5
2461,250.48,251.74,Ses04F_script02_2_F026,sad,2.5,2.5,3.0
2462,252.66,254.31,Ses04F_script02_2_F027,fru,1.5,3.0,3.5
2463,255.86,257.05,Ses04F_script02_2_F028,fru,2.0,2.5,3.0
2464,258.12,259.51,Ses04F_script02_2_F029,fru,2.0,3.0,3.5
2465,261.37,262.76,Ses04F_script02_2_F030,fru,1.5,3.5,4.5
2466,263.36,264.71,Ses04F_script02_2_F031,ang,1.5,4.0,4.5
2467,270.93,274.24,Ses04F_script02_2_F032,xxx,1.0,4.0,4.5
2468,311.66,315.35,Ses04F_script02_2_F033,ang,1.5,4.5,4.5
2469,315.77,321.41,Ses04F_script02_2_F034,ang,1.5,4.5,4.5
2470,321.96,325.35,Ses04F_script02_2_F035,xxx,1.5,3.5,3.0
2471,326.2626,337.09,Ses04F_script02_2_F036,xxx,1.0,4.0,4.0
2472,337.59,351.2149,Ses04F_script02_2_F037,sad,1.5,3.5,3.0
2473,352.68,355.3737,Ses04F_script02_2_F038,fru,2.0,2.5,4.0
2474,360.4079,365.12,Ses04F_script02_2_F039,fru,1.5,3.0,3.0
2475,365.7,372.79,Ses04F_script02_2_F040,fru,2.0,3.5,3.0
2476,372.8186,376.5,Ses04F_script02_2_F041,sad,2.0,4.0,3.0
2477,378.7938,384.8349,Ses04F_script02_2_F042,xxx,3.5,3.0,3.5
2478,393.6777,401.52,Ses04F_script02_2_F043,hap,4.0,3.0,3.0
2479,405.09,408.3864,Ses04F_script02_2_F044,hap,4.5,3.0,3.0
2480,409.35,412.66,Ses04F_script02_2_F045,hap,4.0,3.5,3.0
2481,416.57,426.5972,Ses04F_script02_2_F046,hap,4.0,3.0,3.5
2482,431.66,433.6889,Ses04F_script02_2_F047,xxx,4.0,2.0,2.5
2483,8.4,11.35,Ses04F_script02_2_M000,neu,3.0,3.0,3.0
2484,11.89,13.41,Ses04F_script02_2_M001,xxx,2.5,3.0,3.0
2485,14.37,18.77,Ses04F_script02_2_M002,xxx,1.5,3.5,3.5
2486,25.92,29.02,Ses04F_script02_2_M003,xxx,2.0,3.5,3.5
2487,40.51,43.08,Ses04F_script02_2_M004,xxx,3.5,2.5,1.5
2488,45.921,52.98,Ses04F_script02_2_M005,xxx,3.0,2.5,3.0
2489,59.1414,62.29,Ses04F_script02_2_M006,fru,2.0,3.5,4.0
2490,65.13,75.59,Ses04F_script02_2_M007,fru,1.5,4.5,4.0
2491,82.13,84.43,Ses04F_script02_2_M008,fru,3.0,3.0,2.5
2492,89.8722,98.65,Ses04F_script02_2_M009,xxx,2.0,4.0,4.0
2493,101.57,103.1801,Ses04F_script02_2_M010,fru,2.5,3.0,2.5
2494,105.61,108.34,Ses04F_script02_2_M011,fru,2.0,3.5,3.0
2495,110.4031,112.65,Ses04F_script02_2_M012,fru,3.0,3.0,3.5
2496,129.5332,132.13,Ses04F_script02_2_M013,fru,2.5,3.0,2.0
2497,134.6112,136.8876,Ses04F_script02_2_M014,fru,2.5,3.5,3.5
2498,144.2857,148.57,Ses04F_script02_2_M015,fru,2.5,2.5,3.0
2499,149.91,160.73,Ses04F_script02_2_M016,fru,2.0,3.5,3.5
2500,160.77,169.62,Ses04F_script02_2_M017,xxx,3.0,3.0,3.5
2501,169.6643,177.33,Ses04F_script02_2_M018,xxx,3.0,3.5,3.5
2502,215.27,217.11,Ses04F_script02_2_M019,neu,3.0,2.5,3.0
2503,219.52,231.52,Ses04F_script02_2_M020,neu,3.0,3.0,4.0
2504,231.54,235.83,Ses04F_script02_2_M021,exc,2.5,4.0,4.5
2505,240.18,247.9036,Ses04F_script02_2_M022,xxx,2.5,3.5,3.0
2506,248.9104,250.84,Ses04F_script02_2_M023,neu,3.0,3.0,3.0
2507,251.3,253.06,Ses04F_script02_2_M024,xxx,3.0,3.0,3.5
2508,254.1,256.0897,Ses04F_script02_2_M025,fru,2.0,3.5,3.5
2509,256.56,258.51,Ses04F_script02_2_M026,fru,3.0,2.5,2.0
2510,259.12,261.73,Ses04F_script02_2_M027,fru,1.5,4.0,3.5
2511,262.38,263.92,Ses04F_script02_2_M028,fru,2.0,4.0,4.5
2512,264.41,271.6,Ses04F_script02_2_M029,fru,1.5,3.5,4.0
2513,273.45,277.96,Ses04F_script02_2_M030,xxx,1.0,4.0,5.0
2514,277.99,285.5509,Ses04F_script02_2_M031,fru,1.5,4.0,4.5
2515,285.5947,293.39,Ses04F_script02_2_M032,fru,1.0,4.0,5.0
2516,293.42,299.9532,Ses04F_script02_2_M033,fru,1.5,3.5,4.0
2517,299.997,309.47,Ses04F_script02_2_M034,fru,1.5,4.0,4.0
2518,309.49,312.14,Ses04F_script02_2_M035,xxx,1.5,3.5,5.0
2519,314.7,316.3,Ses04F_script02_2_M036,xxx,2.0,3.0,4.5
2520,320.94,322.32,Ses04F_script02_2_M037,xxx,2.5,2.5,4.0
2521,324.52,326.73,Ses04F_script02_2_M038,xxx,1.5,3.0,3.0
2522,336.32,338.1,Ses04F_script02_2_M039,fru,2.5,3.5,2.0
2523,350.1643,353.2,Ses04F_script02_2_M040,sad,2.5,2.5,2.5
2524,354.9359,360.7581,Ses04F_script02_2_M041,sad,2.0,2.5,3.0
2525,364.52,366.39,Ses04F_script02_2_M042,sur,3.0,3.5,2.5
2526,375.83,379.538,Ses04F_script02_2_M043,neu,3.0,2.0,3.0
2527,384.2221,389.9567,Ses04F_script02_2_M044,neu,3.0,3.5,2.5
2528,390.1318,394.4219,Ses04F_script02_2_M045,xxx,2.5,2.5,3.0
2529,401.68,405.77,Ses04F_script02_2_M046,exc,4.0,3.5,3.0
2530,407.84,409.82,Ses04F_script02_2_M047,neu,3.0,2.5,3.5
2531,412.56,416.7914,Ses04F_script02_2_M048,xxx,3.0,2.0,2.0
2532,426.1595,431.61,Ses04F_script02_2_M049,xxx,3.5,2.0,2.5
2533,433.4701,435.0898,Ses04F_script02_2_M050,xxx,3.5,2.5,2.0
2534,5.86,9.9,Ses04M_script01_3_F000,xxx,4.0,3.5,3.5
2535,11.65,19.39,Ses04M_script01_3_F001,xxx,4.0,3.0,4.0
2536,22.28,27.3097,Ses04M_script01_3_F002,xxx,2.5,3.0,3.0
2537,28.06,31.41,Ses04M_script01_3_F003,xxx,3.0,3.0,3.5
2538,31.59,35.7127,Ses04M_script01_3_F004,xxx,2.0,3.0,3.0
2539,35.94,39.2,Ses04M_script01_3_F005,xxx,2.0,3.5,4.0
2540,47.35,50.55,Ses04M_script01_3_F006,xxx,2.0,3.0,3.0
2541,51.15,54.55,Ses04M_script01_3_F007,xxx,2.5,3.0,4.0
2542,62.57,64.9,Ses04M_script01_3_F008,xxx,4.0,2.5,3.5
2543,100.83,104.08,Ses04M_script01_3_F009,xxx,4.0,3.5,4.0
2544,106.0128,108.94,Ses04M_script01_3_F010,xxx,2.5,2.5,4.0
2545,109.49,111.76,Ses04M_script01_3_F011,xxx,3.5,2.5,3.5
2546,112.83,114.45,Ses04M_script01_3_F012,hap,4.0,4.0,4.0
2547,115.36,123.41,Ses04M_script01_3_F013,hap,2.0,3.5,4.5
2548,133.31,141.3504,Ses04M_script01_3_F014,hap,3.0,4.0,4.5
2549,144.36,147.48,Ses04M_script01_3_F015,xxx,4.0,2.5,3.0
2550,148.31,155.57,Ses04M_script01_3_F016,xxx,3.0,3.5,4.0
2551,161.68,164.38,Ses04M_script01_3_F017,xxx,2.5,3.0,3.5
2552,165.9592,170.24,Ses04M_script01_3_F018,xxx,2.0,3.5,4.0
2553,174.5873,177.26,Ses04M_script01_3_F019,xxx,2.0,3.0,3.5
2554,181.07,184.1,Ses04M_script01_3_F020,xxx,2.0,3.0,4.5
2555,193.3439,195.3697,Ses04M_script01_3_F021,xxx,2.5,2.5,3.0
2556,198.5208,201.2968,Ses04M_script01_3_F022,sad,2.0,3.0,3.0
2557,203.1725,205.41,Ses04M_script01_3_F023,sad,2.0,3.0,3.5
2558,321.85,324.46,Ses04M_script01_3_F024,xxx,2.5,3.0,3.5
2559,325.9162,333.1938,Ses04M_script01_3_F025,xxx,3.0,3.5,4.0
2560,333.33,341.62,Ses04M_script01_3_F026,xxx,2.5,4.0,4.5
2561,344.24,346.8002,Ses04M_script01_3_F027,hap,4.0,3.5,3.5
2562,9.38,12.21,Ses04M_script01_3_M000,xxx,3.5,2.5,3.5
2563,19.4319,22.73,Ses04M_script01_3_M001,xxx,2.5,2.5,2.5
2564,26.96,28.58,Ses04M_script01_3_M002,xxx,2.5,2.5,3.0
2565,35.15,36.35,Ses04M_script01_3_M003,xxx,2.0,3.0,3.5
2566,39.49,47.69,Ses04M_script01_3_M004,xxx,2.0,3.0,3.5
2567,50.06,51.69,Ses04M_script01_3_M005,xxx,2.0,3.0,2.0
2568,54.62,58.73,Ses04M_script01_3_M006,xxx,2.0,2.5,2.5
2569,59.83,63.2,Ses04M_script01_3_M007,xxx,2.5,2.5,4.0
2570,64.54,72.83,Ses04M_script01_3_M008,xxx,3.5,2.5,4.5
2571,73.2,82.0042,Ses04M_script01_3_M009,xxx,2.5,2.5,4.0
2572,82.0793,90.7073,Ses04M_script01_3_M010,xxx,2.0,2.5,4.0
2573,90.8642,101.35,Ses04M_script01_3_M011,xxx,2.0,3.0,3.0
2574,103.14,106.65,Ses04M_script01_3_M012,xxx,2.0,3.0,4.0
2575,108.41,110.08,Ses04M_script01_3_M013,xxx,3.0,2.5,3.5
2576,111.2,113.12,Ses04M_script01_3_M014,xxx,3.0,3.0,3.5
2577,113.99,115.81,Ses04M_script01_3_M015,xxx,2.5,3.0,4.0
2578,122.86,126.14,Ses04M_script01_3_M016,xxx,3.5,2.5,4.0
2579,127.55,133.9,Ses04M_script01_3_M017,xxx,4.0,3.5,4.5
2580,141.0503,145.2518,Ses04M_script01_3_M018,xxx,3.5,3.5,4.0
2581,146.95,148.83,Ses04M_script01_3_M019,xxx,3.5,3.5,3.5
2582,158.1,162.29,Ses04M_script01_3_M020,xxx,2.5,2.5,3.5
2583,164.0,166.51,Ses04M_script01_3_M021,xxx,2.0,2.5,3.0
2584,169.81,174.8874,Ses04M_script01_3_M022,sad,2.0,2.0,3.0
2585,178.57,181.6,Ses04M_script01_3_M023,sad,1.5,3.5,4.0
2586,184.34,193.6441,Ses04M_script01_3_M024,sad,2.5,2.5,3.5
2587,194.8445,198.8959,Ses04M_script01_3_M025,sad,2.0,2.5,3.5
2588,200.7716,203.2475,Ses04M_script01_3_M026,sad,2.0,3.0,3.0
2589,206.72,212.4758,Ses04M_script01_3_M027,sad,2.0,2.5,4.0
2590,212.5508,227.36,Ses04M_script01_3_M028,sad,2.0,3.0,4.0
2591,227.48,236.63,Ses04M_script01_3_M029,xxx,2.0,3.5,5.0
2592,239.05,250.93,Ses04M_script01_3_M030,sad,2.0,3.0,4.0
2593,250.99,262.58,Ses04M_script01_3_M031,sad,2.0,3.0,4.0
2594,262.93,279.64,Ses04M_script01_3_M032,sad,2.0,3.0,4.5
2595,279.77,290.27,Ses04M_script01_3_M033,sad,2.0,2.5,4.5
2596,291.06,305.63,Ses04M_script01_3_M034,sad,2.0,3.5,4.5
2597,306.56,321.91,Ses04M_script01_3_M035,sad,2.0,3.0,4.0
2598,324.0,326.28,Ses04M_script01_3_M036,xxx,3.0,3.0,4.0
2599,341.04,344.6,Ses04M_script01_3_M037,hap,3.5,3.5,4.0
2600,8.88,10.21,Ses04M_script03_1_F000,xxx,2.5,3.0,3.5
2601,10.58,13.54,Ses04M_script03_1_F001,fea,2.0,4.0,4.0
2602,14.29,16.28,Ses04M_script03_1_F002,fea,2.0,4.0,4.0
2603,18.55,21.47,Ses04M_script03_1_F003,xxx,4.0,3.0,3.5
2604,22.39,25.26,Ses04M_script03_1_F004,xxx,3.5,3.5,3.5
2605,28.57,31.82,Ses04M_script03_1_F005,exc,4.0,4.5,4.5
2606,33.54,35.39,Ses04M_script03_1_F006,exc,4.0,3.5,3.5
2607,37.12,40.04,Ses04M_script03_1_F007,exc,5.0,4.0,3.5
2608,43.75,47.0,Ses04M_script03_1_F008,exc,3.0,3.5,3.5
2609,47.95,50.95,Ses04M_script03_1_F009,exc,2.5,3.5,4.0
2610,53.67,56.37,Ses04M_script03_1_F010,xxx,4.0,2.5,2.5
2611,63.82,66.9514,Ses04M_script03_1_F011,xxx,4.0,3.5,3.5
2612,69.42,70.74,Ses04M_script03_1_F012,exc,4.0,3.0,2.5
2613,83.89,87.42,Ses04M_script03_1_F013,neu,4.0,3.5,4.0
2614,90.2854,95.44,Ses04M_script03_1_F014,exc,4.0,4.0,4.0
2615,96.94,100.1596,Ses04M_script03_1_F015,exc,2.5,3.5,3.0
2616,102.74,105.44,Ses04M_script03_1_F016,xxx,3.5,2.5,3.0
2617,107.49,111.34,Ses04M_script03_1_F017,exc,3.0,4.0,4.0
2618,113.0,115.28,Ses04M_script03_1_F018,exc,2.5,3.5,3.0
2619,121.58,124.42,Ses04M_script03_1_F019,xxx,4.0,3.5,3.5
2620,147.0951,149.5837,Ses04M_script03_1_F020,xxx,3.0,3.5,4.0
2621,162.9098,171.5798,Ses04M_script03_1_F021,exc,4.0,4.0,4.5
2622,173.64,175.61,Ses04M_script03_1_F022,exc,4.0,3.5,3.0
2623,178.7,183.8,Ses04M_script03_1_F023,exc,5.0,4.5,4.0
2624,184.54,190.15,Ses04M_script03_1_F024,exc,3.0,4.0,4.0
2625,191.06,193.6,Ses04M_script03_1_F025,exc,4.0,3.5,3.0
2626,197.53,201.52,Ses04M_script03_1_F026,exc,4.0,4.0,3.5
2627,204.99,207.75,Ses04M_script03_1_F027,exc,3.5,3.5,3.5
2628,208.6,215.23,Ses04M_script03_1_F028,exc,4.5,4.5,4.0
2629,218.31,222.65,Ses04M_script03_1_F029,exc,4.5,4.5,4.5
2630,225.08,227.4261,Ses04M_script03_1_F030,exc,4.0,3.5,3.5
2631,7.42,9.32,Ses04M_script03_1_M000,fea,2.5,4.0,4.0
2632,9.86,10.91,Ses04M_script03_1_M001,fea,3.0,3.5,4.0
2633,13.15,14.69,Ses04M_script03_1_M002,fea,2.5,3.5,4.0
2634,15.7076,19.15,Ses04M_script03_1_M003,neu,3.5,3.0,3.5
2635,20.7,22.87,Ses04M_script03_1_M004,exc,3.0,3.0,3.5
2636,24.49,28.97,Ses04M_script03_1_M005,xxx,2.0,4.0,3.5
2637,31.27,34.02,Ses04M_script03_1_M006,exc,3.0,3.5,4.0
2638,34.97,37.45,Ses04M_script03_1_M007,exc,3.0,3.5,3.5
2639,39.56,44.22,Ses04M_script03_1_M008,xxx,3.5,3.0,3.0
2640,46.56,48.46,Ses04M_script03_1_M009,xxx,2.0,3.5,3.0
2641,50.43,54.1,Ses04M_script03_1_M010,neu,3.0,3.0,3.5
2642,56.58,64.44,Ses04M_script03_1_M011,xxx,2.5,3.5,4.0
2643,66.55,69.83,Ses04M_script03_1_M012,neu,2.5,3.0,3.5
2644,70.26,84.45,Ses04M_script03_1_M013,ang,2.5,4.0,4.5
2645,86.92,90.86,Ses04M_script03_1_M014,xxx,3.5,3.0,3.0
2646,94.94,97.3231,Ses04M_script03_1_M015,xxx,2.5,2.5,3.5
2647,99.5976,103.11,Ses04M_script03_1_M016,sad,2.0,3.0,3.0
2648,104.9227,108.22,Ses04M_script03_1_M017,xxx,2.5,4.0,3.0
2649,110.87,113.52,Ses04M_script03_1_M018,xxx,3.5,3.5,4.0
2650,114.81,122.22,Ses04M_script03_1_M019,xxx,3.0,3.5,3.5
2651,123.46,139.1477,Ses04M_script03_1_M020,xxx,2.0,4.0,4.0
2652,139.1744,147.1219,Ses04M_script03_1_M021,exc,3.5,3.5,4.5
2653,148.8345,163.63,Ses04M_script03_1_M022,xxx,3.5,3.5,4.0
2654,170.777,173.97,Ses04M_script03_1_M023,xxx,3.5,2.5,3.0
2655,175.04,179.35,Ses04M_script03_1_M024,xxx,2.0,3.0,4.0
2656,183.3,185.21,Ses04M_script03_1_M025,ang,2.0,3.5,4.5
2657,189.56,191.54,Ses04M_script03_1_M026,xxx,3.0,3.0,2.5
2658,193.1,198.21,Ses04M_script03_1_M027,xxx,2.0,3.0,4.0
2659,201.3627,203.34,Ses04M_script03_1_M028,neu,2.5,1.5,2.0
2660,203.4,205.5,Ses04M_script03_1_M029,exc,3.0,3.5,3.5
2661,207.1,209.23,Ses04M_script03_1_M030,xxx,2.5,2.5,3.0
2662,214.7,219.05,Ses04M_script03_1_M031,xxx,4.5,3.0,3.5
2663,222.07,225.37,Ses04M_script03_1_M032,xxx,4.0,3.0,4.0
2664,226.9,231.71,Ses04M_script03_1_M033,neu,3.0,3.5,4.0
2665,5.65,9.0,Ses04M_script01_2_F000,ang,2.3333,2.3333,3.3333
2666,10.86,12.79,Ses04M_script01_2_F001,neu,3.0,2.0,2.0
2667,13.8201,17.62,Ses04M_script01_2_F002,ang,2.6667,3.0,3.6667
2668,19.04,22.91,Ses04M_script01_2_F003,ang,2.3333,3.0,3.6667
2669,33.82,36.66,Ses04M_script01_2_F004,ang,2.6667,2.6667,3.0
2670,37.72,40.1382,Ses04M_script01_2_F005,ang,2.0,2.6667,3.3333
2671,42.4333,45.35,Ses04M_script01_2_F006,ang,2.3333,3.0,3.3333
2672,47.73,51.02,Ses04M_script01_2_F007,neu,3.0,1.6667,2.0
2673,51.9627,55.67,Ses04M_script01_2_F008,ang,2.3333,3.0,3.6667
2674,57.29,64.98,Ses04M_script01_2_F009,ang,2.0,3.0,3.6667
2675,65.83,73.8404,Ses04M_script01_2_F010,ang,2.6667,3.3333,3.6667
2676,75.4,81.86,Ses04M_script01_2_F011,ang,2.0,3.6667,3.6667
2677,83.63,92.55,Ses04M_script01_2_F012,ang,2.0,3.6667,4.3333
2678,93.5228,96.8656,Ses04M_script01_2_F013,ang,1.6667,4.0,4.0
2679,96.8905,102.3537,Ses04M_script01_2_F014,ang,2.0,3.6667,3.3333
2680,102.3815,110.5,Ses04M_script01_2_F015,ang,1.6667,4.3333,4.0
2681,111.04,114.69,Ses04M_script01_2_F016,ang,2.0,2.6667,2.6667
2682,114.95,118.94,Ses04M_script01_2_F017,xxx,3.0,3.3333,2.6667
2683,120.36,123.28,Ses04M_script01_2_F018,ang,2.6667,3.3333,4.0
2684,123.81,125.92,Ses04M_script01_2_F019,xxx,2.6667,2.3333,2.3333
2685,129.99,131.89,Ses04M_script01_2_F020,sad,2.0,3.0,2.0
2686,8.6133,11.46,Ses04M_script01_2_M000,neu,2.6667,2.3333,2.0
2687,12.09,14.5186,Ses04M_script01_2_M001,xxx,3.0,2.6667,2.3333
2688,16.23,19.54,Ses04M_script01_2_M002,xxx,3.0,2.6667,2.3333
2689,22.02,29.7357,Ses04M_script01_2_M003,fru,2.3333,2.6667,3.3333
2690,29.8106,34.69,Ses04M_script01_2_M004,xxx,2.0,3.3333,3.3333
2691,35.96,38.4,Ses04M_script01_2_M005,neu,3.0,2.6667,2.3333
2692,40.0135,42.8574,Ses04M_script01_2_M006,neu,3.0,2.3333,3.0
2693,46.9,48.05,Ses04M_script01_2_M007,neu,3.0,2.0,2.3333
2694,50.51,52.262,Ses04M_script01_2_M008,xxx,2.6667,2.6667,3.3333
2695,55.22,57.74,Ses04M_script01_2_M009,xxx,2.3333,2.6667,3.0
2696,64.44,66.29,Ses04M_script01_2_M010,xxx,2.3333,2.6667,3.0
2697,73.36,76.36,Ses04M_script01_2_M011,fru,2.3333,2.3333,2.6667
2698,81.52,84.17,Ses04M_script01_2_M012,fru,2.0,3.6667,3.6667
2699,92.07,94.11,Ses04M_script01_2_M013,fru,2.0,3.3333,3.0
2700,110.03,111.6,Ses04M_script01_2_M014,fru,2.6667,2.3333,3.0
2701,113.63,115.5,Ses04M_script01_2_M015,fru,3.3333,3.0,3.6667
2702,118.44,120.89,Ses04M_script01_2_M016,fru,3.0,3.3333,3.6667
